val_losses,val_accuracies,music_val_precisions,speech_val_precisions,music_val_recalls,speech_val_recalls,music_val_f1_scores,speech_val_f1_scores,val_mccs,val_sdrs,best_epoch
1.2648205657800038,50.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,13.65589,16
0.9499062597751617,76.08695652173913,0.7,0.875,0.9130434782608695,0.6086956521739131,0.7924528301886793,0.717948717948718,0.5477225575051662,9.117473,16
0.9083632528781891,82.6086956521739,0.8571428571428571,0.8,0.782608695652174,0.8695652173913043,0.8181818181818182,0.8333333333333333,0.6546536707079771,15.904015,16
0.9046693642934164,82.6086956521739,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.6521739130434783,11.558113,16
0.8708407680193583,86.95652173913044,0.8148148148148148,0.9473684210526315,0.9565217391304348,0.782608695652174,0.8800000000000001,0.8571428571428571,0.7505683356701914,12.107769,16
0.8627314666906992,86.95652173913044,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7391304347826086,11.945863,16
0.9444257418314616,78.26086956521739,0.7241379310344828,0.8823529411764706,0.9130434782608695,0.6521739130434783,0.8076923076923076,0.75,0.5854905538443586,13.383401,16
0.8453482290108999,89.1304347826087,0.8461538461538461,0.95,0.9565217391304348,0.8260869565217391,0.8979591836734695,0.8837209302325583,0.7893522173763263,16.047472,16
0.8527510563532511,89.1304347826087,0.875,0.9090909090909091,0.9130434782608695,0.8695652173913043,0.8936170212765957,0.888888888888889,0.7833494518006402,11.662997,16
0.8538956741491953,89.1304347826087,0.875,0.9090909090909091,0.9130434782608695,0.8695652173913043,0.8936170212765957,0.888888888888889,0.7833494518006402,17.711014,16
0.8754772543907166,86.95652173913044,0.84,0.9047619047619048,0.9130434782608695,0.8260869565217391,0.8749999999999999,0.8636363636363636,0.741940826802374,21.153038,16
0.8581188519795736,89.1304347826087,0.8461538461538461,0.95,0.9565217391304348,0.8260869565217391,0.8979591836734695,0.8837209302325583,0.7893522173763263,13.109425,16
0.870096226533254,84.78260869565217,0.7857142857142857,0.9444444444444444,0.9565217391304348,0.7391304347826086,0.8627450980392156,0.8292682926829269,0.7126966450997985,14.920418,16
0.8586866855621338,86.95652173913044,0.7931034482758621,1.0,1.0,0.7391304347826086,0.8846153846153846,0.85,0.7656414934887765,15.854524,16
0.8701120316982269,86.95652173913044,0.7931034482758621,1.0,1.0,0.7391304347826086,0.8846153846153846,0.85,0.7656414934887765,16.37493,16
0.8749770522117615,86.95652173913044,0.7931034482758621,1.0,1.0,0.7391304347826086,0.8846153846153846,0.85,0.7656414934887765,16.33902,16
0.8485660254955292,91.30434782608695,0.88,0.9523809523809523,0.9565217391304348,0.8695652173913043,0.9166666666666666,0.909090909090909,0.829227982896771,16.620213,16
0.8459250231583914,91.30434782608695,0.88,0.9523809523809523,0.9565217391304348,0.8695652173913043,0.9166666666666666,0.909090909090909,0.829227982896771,17.190748,16
0.8543477753798167,89.1304347826087,0.8214285714285714,1.0,1.0,0.782608695652174,0.9019607843137255,0.878048780487805,0.8017837257372732,16.688044,16
0.8774505952994028,84.78260869565217,0.7666666666666667,1.0,1.0,0.6956521739130435,0.8679245283018869,0.8205128205128205,0.7302967433402215,16.100286,16
0.8520033458868662,86.95652173913044,0.8148148148148148,0.9473684210526315,0.9565217391304348,0.782608695652174,0.8800000000000001,0.8571428571428571,0.7505683356701914,16.709839,16
0.8486054539680481,91.30434782608695,0.88,0.9523809523809523,0.9565217391304348,0.8695652173913043,0.9166666666666666,0.909090909090909,0.829227982896771,16.858007,16
0.8722997605800629,86.95652173913044,0.7931034482758621,1.0,1.0,0.7391304347826086,0.8846153846153846,0.85,0.7656414934887765,16.427372,16
0.8612006902694702,89.1304347826087,0.8214285714285714,1.0,1.0,0.782608695652174,0.9019607843137255,0.878048780487805,0.8017837257372732,16.864191,16
0.8692805369695028,86.95652173913044,0.7931034482758621,1.0,1.0,0.7391304347826086,0.8846153846153846,0.85,0.7656414934887765,16.627697,16
0.8537209630012512,86.95652173913044,0.8148148148148148,0.9473684210526315,0.9565217391304348,0.782608695652174,0.8800000000000001,0.8571428571428571,0.7505683356701914,16.545815,16
0.8559414347012838,86.95652173913044,0.8148148148148148,0.9473684210526315,0.9565217391304348,0.782608695652174,0.8800000000000001,0.8571428571428571,0.7505683356701914,16.588678,16
