val_losses,val_accuracies,music_val_precisions,speech_val_precisions,music_val_recalls,speech_val_recalls,music_val_f1_scores,speech_val_f1_scores,val_mccs,val_sdrs,best_epoch
1.009832243124644,76.08695652173913,0.6764705882352942,1.0,1.0,0.5217391304347826,0.8070175438596492,0.6857142857142856,0.5940885257860046,6.9748836,12
0.8748596807320913,89.1304347826087,0.9090909090909091,0.875,0.8695652173913043,0.9130434782608695,0.888888888888889,0.8936170212765957,0.7833494518006402,18.167038,12
0.8884735852479935,84.78260869565217,0.8076923076923077,0.9,0.9130434782608695,0.782608695652174,0.8571428571428572,0.8372093023255814,0.7016464154456235,15.983264,12
0.8378166804711024,91.30434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.8260869565217391,19.385881,12
0.8262190918127695,91.30434782608695,0.88,0.9523809523809523,0.9565217391304348,0.8695652173913043,0.9166666666666666,0.909090909090909,0.829227982896771,21.780685,12
0.8567856103181839,91.30434782608695,0.88,0.9523809523809523,0.9565217391304348,0.8695652173913043,0.9166666666666666,0.909090909090909,0.829227982896771,21.847105,12
0.8565022647380829,89.1304347826087,0.8461538461538461,0.95,0.9565217391304348,0.8260869565217391,0.8979591836734695,0.8837209302325583,0.7893522173763263,20.505178,12
0.8317776123682658,91.30434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.8260869565217391,29.515627,12
0.8732966681321462,84.78260869565217,0.9,0.8076923076923077,0.782608695652174,0.9130434782608695,0.8372093023255814,0.8571428571428572,0.7016464154456235,22.192678,12
0.8687027841806412,89.1304347826087,0.8461538461538461,0.95,0.9565217391304348,0.8260869565217391,0.8979591836734695,0.8837209302325583,0.7893522173763263,16.179861,12
0.8245220979054769,91.30434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.8260869565217391,30.140053,12
0.8609884132941564,89.1304347826087,0.8214285714285714,1.0,1.0,0.782608695652174,0.9019607843137255,0.878048780487805,0.8017837257372732,25.191963,12
0.8139249533414841,93.47826086956522,0.9166666666666666,0.9545454545454546,0.9565217391304348,0.9130434782608695,0.9361702127659574,0.9333333333333332,0.8703882797784891,45.22907,12
0.8441743204991022,89.1304347826087,0.9090909090909091,0.875,0.8695652173913043,0.9130434782608695,0.888888888888889,0.8936170212765957,0.7833494518006402,26.538885,12
0.875914936264356,86.95652173913044,0.84,0.9047619047619048,0.9130434782608695,0.8260869565217391,0.8749999999999999,0.8636363636363636,0.741940826802374,19.447489,12
0.8328099946180979,91.30434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.8260869565217391,36.513737,12
0.8228711038827896,91.30434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.8260869565217391,35.857513,12
0.8685640494028727,89.1304347826087,0.8461538461538461,0.95,0.9565217391304348,0.8260869565217391,0.8979591836734695,0.8837209302325583,0.7893522173763263,25.056726,12
0.8140893677870432,93.47826086956522,0.9166666666666666,0.9545454545454546,0.9565217391304348,0.9130434782608695,0.9361702127659574,0.9333333333333332,0.8703882797784891,43.922344,12
0.8190721124410629,91.30434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.8260869565217391,46.608578,12
0.817233016093572,91.30434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.8260869565217391,46.277264,12
0.8154679834842682,93.47826086956522,0.9166666666666666,0.9545454545454546,0.9565217391304348,0.9130434782608695,0.9361702127659574,0.9333333333333332,0.8703882797784891,45.65793,12
0.8122845242420832,93.47826086956522,0.9166666666666666,0.9545454545454546,0.9565217391304348,0.9130434782608695,0.9361702127659574,0.9333333333333332,0.8703882797784891,38.754955,12
