val_losses,val_accuracies,music_val_precisions,speech_val_precisions,music_val_recalls,speech_val_recalls,music_val_f1_scores,speech_val_f1_scores,val_mccs,best_epoch
0.48104487856229144,84.78260869565217,0.9444444444444444,0.7857142857142857,0.7391304347826086,0.9565217391304348,0.8292682926829268,0.8627450980392157,0.7126966450997985,0
0.46284352739651996,82.6086956521739,1.0,0.7419354838709677,0.6521739130434783,1.0,0.7894736842105263,0.8518518518518519,0.6956083436402525,0
