val_losses,val_accuracies,val_precisions,val_recalls,val_f1_scores,val_mccs,val_sdrs,best_epoch
1.1594612300395966,56.52173913043478,0.6448863636363636,0.5652173913043478,0.5625668449197861,0.20518233866439892,1.9314494,9
1.0950949788093567,63.04347826086956,0.6691176470588236,0.6304347826086957,0.6080200501253133,0.2970442628930023,15.5211,9
1.0595990717411041,69.56521739130434,0.715,0.6956521739130435,0.7030038759689923,0.4069352900342133,2.461732,9
1.0513615210851033,67.3913043478261,0.7072649572649573,0.6739130434782609,0.6844201095072175,0.3816850183559869,2.713153,9
1.0985897481441498,65.21739130434783,0.7587301587301587,0.6521739130434783,0.6293103448275862,0.3985083851093743,20.777935,9
1.0756917198499043,67.3913043478261,0.7158119658119658,0.6739130434782609,0.6884021901443503,0.3816850183559869,2.251528,9
1.0676863193511963,67.3913043478261,0.7041666666666666,0.6739130434782609,0.6872835230084117,0.3776316112335101,2.2394881,9
1.1005460818608601,65.21739130434783,0.7417417417417418,0.6521739130434783,0.6166666666666667,0.38359763704583366,36.619328,9
1.0952193439006805,65.21739130434783,0.7417417417417418,0.6521739130434783,0.6166666666666667,0.38359763704583366,6.075779,9
1.0344936549663544,71.73913043478261,0.7785714285714285,0.717391304347826,0.720550739418664,0.48804608017886253,14.277152,9
1.1321532825628917,60.869565217391305,0.7999999999999999,0.6086956521739131,0.5954022988505747,0.344447481913586,2.4978414,9
1.091601659854253,63.04347826086956,0.6625,0.6304347826086957,0.6447303315190499,0.2937134754038412,1.9762058,9
1.0606523553530376,69.56521739130434,0.7412587412587411,0.6956521739130435,0.6805555555555556,0.43452409462674085,15.028497,9
1.0648388266563416,69.56521739130434,0.7688311688311689,0.6956521739130435,0.6734279918864097,0.458682472293863,5.3486443,9
1.0855673551559448,63.04347826086956,0.6738095238095239,0.6304347826086957,0.628760836308006,0.3105747782956398,2.6596558,9
1.0809420049190521,65.21739130434783,0.6876456876456877,0.6521739130434783,0.6349206349206349,0.33796318470968734,14.5090065,9
1.073796550432841,67.3913043478261,0.7053571428571428,0.6739130434782609,0.6609336609336609,0.37796447300922725,9.054713,9
1.0511529644330342,69.56521739130434,0.7412587412587411,0.6956521739130435,0.6805555555555556,0.43452409462674085,7.6177897,9
1.0800213913122814,67.3913043478261,0.7555555555555556,0.6739130434782609,0.6456086286594761,0.4216370213557839,32.777378,9
1.0827560722827911,67.3913043478261,0.6916666666666667,0.6739130434782609,0.6661828737300435,0.36514837167011077,2.2642124,9
