val_losses,val_accuracies,music_val_precisions,speech_val_precisions,music_val_recalls,speech_val_recalls,music_val_f1_scores,speech_val_f1_scores,val_mccs,val_sdrs,best_epoch
1.1574343144893646,54.34782608695652,1.0,0.5227272727272727,0.08695652173913043,1.0,0.16,0.6865671641791045,0.21320071635561041,11.251716,6
1.101486732562383,60.869565217391305,0.8571428571428571,0.5641025641025641,0.2608695652173913,0.9565217391304348,0.4,0.7096774193548387,0.3026137663344012,10.626124,6
0.8889931241671244,84.78260869565217,0.8636363636363636,0.8333333333333334,0.8260869565217391,0.8695652173913043,0.8444444444444444,0.851063829787234,0.6963106238227913,13.401718,6
1.1465706725915272,65.21739130434783,0.8888888888888888,0.5945945945945946,0.34782608695652173,0.9565217391304348,0.5,0.7333333333333334,0.38359763704583366,4.398379,6
1.0448568562666576,69.56521739130434,0.6216216216216216,1.0,1.0,0.391304347826087,0.7666666666666667,0.5625,0.4931969619160719,24.681726,6
0.8630900382995605,89.1304347826087,0.875,0.9090909090909091,0.9130434782608695,0.8695652173913043,0.8936170212765957,0.888888888888889,0.7833494518006402,10.027822,6
0.8363217016061147,91.30434782608695,0.88,0.9523809523809523,0.9565217391304348,0.8695652173913043,0.9166666666666666,0.909090909090909,0.829227982896771,14.691669,6
1.0112676123778026,69.56521739130434,0.9090909090909091,0.6285714285714286,0.43478260869565216,0.9565217391304348,0.5882352941176471,0.7586206896551724,0.458682472293863,16.333277,6
0.9042604267597198,82.6086956521739,0.7586206896551724,0.9411764705882353,0.9565217391304348,0.6956521739130435,0.8461538461538461,0.7999999999999999,0.6755660236665675,7.9794445,6
0.8440623680750529,89.1304347826087,0.875,0.9090909090909091,0.9130434782608695,0.8695652173913043,0.8936170212765957,0.888888888888889,0.7833494518006402,12.657794,6
0.8796600898106893,86.95652173913044,0.8148148148148148,0.9473684210526315,0.9565217391304348,0.782608695652174,0.8800000000000001,0.8571428571428571,0.7505683356701914,11.107204,6
0.9223460157712301,80.43478260869566,0.71875,1.0,1.0,0.6086956521739131,0.8363636363636363,0.7567567567567568,0.6614378277661477,11.943801,6
0.8329072097937266,91.30434782608695,0.8518518518518519,1.0,1.0,0.8260869565217391,0.92,0.9047619047619047,0.838870492807861,18.019142,6
0.8481339514255524,91.30434782608695,0.8518518518518519,1.0,1.0,0.8260869565217391,0.92,0.9047619047619047,0.838870492807861,18.07887,6
0.8311205307642618,91.30434782608695,0.88,0.9523809523809523,0.9565217391304348,0.8695652173913043,0.9166666666666666,0.909090909090909,0.829227982896771,16.899652,6
0.8524574339389801,89.1304347826087,0.8214285714285714,1.0,1.0,0.782608695652174,0.9019607843137255,0.878048780487805,0.8017837257372732,13.853683,6
0.8895278871059418,82.6086956521739,0.7419354838709677,1.0,1.0,0.6521739130434783,0.8518518518518519,0.7894736842105263,0.6956083436402525,16.146898,6
